"path","sha256","first_seen","last_modified"
"SplunkContent/detections/endpoint/winevent_scheduled_task_created_to_spawn_shell.yml","88b34df2f1d5b4bc85923ab54b779014042a3d17ca3c518cd1f27371016e8b07","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_service_creation_on_remote_endpoint.yml","bbe59904de77ddf870eb97802d59c662434475d48c29c168fe60011368e89da7","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/firewall_allowed_program_enable.yml","79df75646bd56e64c661dbbea788c7ffc333d3d6c4745d1cc2411ccd6d40a769","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/check_elevated_cmd_using_whoami.yml","e3ca440ee4f0914ae31c855312986811f588b8c5a0be20d4f7f1a8a601b39e64","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_command_shell_dcrat_forkbomb_payload.yml","a6f3d6255c5ca2daba5867c2b9180637bb9684bc51201f0b88e6996dc8a1237d","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_hunting_system_account_targeting_lsass.yml","ca1dc10bdd2055df5811379ff577265589cf52ed7100994bef962b00c4ac0cbc","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/remote_wmi_command_attempt.yml","192ce247dbe23509ac3fcb0c7ca25ef0cacb1708bb5fc643f69f07e9aa268a0d","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/linux_sudoers_tmp_file_creation.yml","1cc1d76a9e6b565aac4d8355cbfbd9668e17a7a022673c6b9a5c83a4a487d35f","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/creation_of_shadow_copy_with_wmic_and_powershell.yml","3dd357b4082a51c982a6117ed3b66d8f5b257c3344d3fa9cd63aad5b96f65e50","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/wsmprovhost_lolbas_execution_process_spawn.yml","70faba3b1ff93fed2e2e672b3aba44b0b204f4de1ecc8a07df686872ee566c97","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/recon_using_wmi_class.yml","b6b604d9968d65ae974fdaf1927823053477a54b18aa5f9f66102799ee544d26","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/powershell_start_bitstransfer.yml","b043e04ad9fac82d0a4177a34ed6ff6eacdfa38617fa50bf01232b4cb11a1c49","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/linux_visudo_utility_execution.yml","e42951751a049c1e7e02b7febde4bc9998fb579fb6302387a4420c08ec61ff93","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_app_layer_protocol_qakbot_namedpipe.yml","f6e43cc08ea353ee4ab25d4b9a2ddf198a1708d37d26506c01389ffa49105543","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_apache_benchmark_binary.yml","df61a1312e69a1f30c81fa32d50917f19e4fbb150ee1171f1bdb8326d41b632d","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/suspicious_sqlite3_lsquarantine_behavior.yml","59a85ee97ccb31580bdaa803c7999d23b61c985c701f4f9862b27cf43f8d6955","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/linux_service_file_created_in_systemd_directory.yml","293004ffce77cbc43c58de268c3b0d5980e9771cfedcac949c237626f3b6d87a","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/detect_html_help_renamed.yml","99b44c2a5cee547488a4f77d7677e15152dc310f3590f41bd2df543d052f1f6b","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/getadcomputer_with_powershell_script_block.yml","d2cd8d31399df7f45454d883dda5591e50b4c8c028acb37ce4c3f63ee6dd9a2c","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/rundll32_create_remote_thread_to_a_process.yml","cd50aa8e0de50f82628c73a8a4da860607cff22765c785c24a2a2fc25ccea70e","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/detect_renamed_winrar.yml","788d1918fe7f309a819fd777ed596736af02f7fd11049954205262ad8882308e","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/certutil_download_with_urlcache_and_split_arguments.yml","087d5f9d591176b5280536d3ee4bccc7c9464b5817c48788e7c20711e9db6048","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_system_discovery_using_ldap_nslookup.yml","2b6d6906c2d82147a2157617f75a9fad64539ca6de05f3d370fa954b716e43fb","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/living_off_the_land.yml","794194a5898988ca6a82cea735f4eea3e8ad99275286d53932f4abaadfcc00bd","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_security_account_manager_stopped.yml","ff2b4c3a783bcdbddfd12d821ed17ba7a84ae83e08a54ca251ef5339a44fd19c","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/suspicious_curl_network_connection.yml","c78369741168648c16b73976d99eac6bff788d718ee517f5371e00fad2afa459","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/wmi_recon_running_process_or_services.yml","457dcaaffd6bd1a672632cc4e77c889f6d30a266c6652bd9df19989d611882b1","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_service_created_with_suspicious_service_path.yml","fd615358d1aba0dcc212297d2fb97d336178cbc32e2db651797c1faadd069d8c","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/getwmiobject_ds_user_with_powershell.yml","874a47f9a17d3be036c35a192d09f73384a30428c109408a2904b3f5b2cff0b6","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/network_share_discovery_via_dir_command.yml","a95ee0894f5d6bb1f1e83c2607578b12ca00f92f97f1e827dcd989ce60e5fcfe","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/trickbot_named_pipe.yml","a05feb3ae5130f3c9092ba55b55fa582ec3f7b73712e852b4aa5ba471d39ac25","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/disabled_kerberos_pre_authentication_discovery_with_powerview.yml","7d9640d9b031167e96930b7ae386dd1b4b078be374161223a38d992de016403c","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/excessive_number_of_taskhost_processes.yml","7cac5373a6a158cd848abd4e1e7d1d97dbb111367d64599e4fafda2c8a3a1d8e","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_msiexec_remote_download.yml","2508a680c2e7c54b1411ef9b8c8a5086410e57b004ae995fc76629d46d8d9fc3","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_iis_components_new_module_added.yml","8d60a371b2690e2e62613abcc378dd003fd0ec37c26ee350390a5ec83480ad5b","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/clop_common_exec_parameter.yml","86b360050208f96aa26643ae351956315b76e995f244a75b24f5c38c6f265e9b","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/suspicious_process_executed_from_container_file_filter.yml","ab0c738d58ff8dec439f9dc3063b66815a64ac235e45150c8b76a102776262f3","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/detect_rundll32_application_control_bypass___syssetup.yml","f7d422437f3c7ebb3a31ca8e6eab1731b1faa8b11f9783df03c8c4140374c446","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_ad_domain_replication_acl_addition.yml","e9440b89bdffafc11f7f64303836132a3777af74ac149f64ff2c5036fb0f4df7","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/linux_php_privilege_escalation.yml","9eebd50c10c087e3b764f4ebc411ffcdd433ea835952a284f6e801fb3b2e23da","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/net_profiler_uac_bypass.yml","b79e37ceac1137ed03a8a7bd7f075906aae9f9cb95bd639f36e8d129d3180939","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/high_process_termination_frequency.yml","0c9dff77d5664b2239108241e5efed76a466ee672933dde67f76e0b066447e5e","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_msiexec_dllregisterserver.yml","7b4879fece81c97c6d6468be4a10b266dba05cade334b0de0f6a39f154c0d9c6","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_service_initiation_on_remote_endpoint.yml","9ac1f45417d1bf31cb2be890408f47481f04f9ae98954af85d3d8bdfb52f48cd","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_security_support_provider_reg_query.yml","00b2b97f12b4c5dfab22655b66d6b6cf31776c1904663ae209174b13172e3aeb","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/linux_possible_access_to_sudoers_file.yml","69cf6fe4ae99067c556439f3f9d298e37a0932a9b1eaec29f0df9d24ba74c9f4","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/time_provider_persistence_registry.yml","4fda3c733d893d58c336d74f3cc0a12a9b3cefc652e7e6239c7a437bbd431a14","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/attacker_tools_on_endpoint.yml","beb54e28d643c67ecaec498865bfa59cb57479b1d318fa2478196a1c599e2a12","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/system_processes_run_from_unexpected_locations.yml","6ffea559eefd0ab7106b2e705b86d94e24c7b3f8efa48278b0337dc73927a58d","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/interactive_session_on_remote_endpoint_with_powershell.yml","528622ac262689b3c632dfb74ce2c5ce6d49b287458952e1dc81ac4a4a2b03dd","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/suspicious_driver_loaded_path.yml","5ab70e7ddfd82ed41461215a4adce66b074b90c23e75563712500865f6b61efc","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/usn_journal_deletion.yml","e231be42733b24e6279b672257870e4bbc4ee11a635327aefdd010dfb5e45cf0","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_protocol_tunneling_with_plink.yml","4e61e10ea78e85d4a5abbded3e281c369861e32fd854dc7ae6055478746b369a","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/execute_javascript_with_jscript_com_clsid.yml","df383e3eafc7cc612d3c5342e2eff0f795927fcdcc9579a2f32b7d5a74c7afc5","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_sql_spawning_certutil.yml","50e3b1d5f7543949b5592adf3b609e5aea81d56748e69471fa128e32a6c1b54e","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_remote_assistance_spawning_process.yml","f21559fd1aff200c65c2bd0eeda354c0f22e2c2d0c4eb89aad0a3c342ebe8d8b","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_scheduled_task_with_highest_privileges.yml","3b15bb28ba4ed78152f0425eefcbcc4fa371d19c56c63cf0863ffdb4b371b023","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/msbuild_suspicious_spawned_by_script_process.yml","701b9d50d339b489dac8eba9cde75deb2e8b35d2d12c0edf57cdd405fbe33c5c","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/sdclt_uac_bypass.yml","70541859239735478d1272f58e429d45bb9b7ea44875fd204fff2c119834a44e","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_service_created_within_public_path.yml","280619cfb0df08d262b1d130d7cd37b1706bb0241085598e31e4595868fb63d2","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/domain_group_discovery_with_wmic.yml","7ea53035b63222af69592a4950386d481ec0b9396d106ba744cfa0a77aa15186","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/exchange_powershell_abuse_via_ssrf.yml","e19192de675bd0a127136f1461f00d34953a28d33862cf9f2a6b7434cf200cbb","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_unsigned_dll_side_loading.yml","cf7aa1e5f026cc9a1557295c6e1a5eb6408b30a79100b99bb927386c63711a0b","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/modify_acl_permission_to_files_or_folder.yml","20c24cc457a66d31de57b990da020c159406a7d2c083f2593bc9e7680d430f62","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/exchange_powershell_module_usage.yml","53b6bc95123a383d050d90d4b462ce92e75623c236d80357478f46518d3c1967","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/office_product_spawning_mshta.yml","29ce2f5977b6f07c6bde2726e4bd126b40bf400fe069ad21fa32ea3fafabe3de","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/detect_regasm_spawning_a_process.yml","e29516f06512249936d36236fbc628929936cb37bab4c6264b7109145dd6db9d","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/spoolsv_suspicious_process_access.yml","7ccfb6b67c6971f1f4355156718dd5416210e198a056dd86f852b401a74ec66a","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_disable_or_modify_tools_via_taskkill.yml","aa1e4bc4e60be24aa72590ec4e3e047d4b56863096fe7f4bd9bcec3f82dc0e46","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/linux_possible_append_cronjob_entry_on_existing_cronjob_file.yml","5eac33a9180b08c7b2dd1081a47c8e4d539e0d5fb5f268220b219aae559610d5","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/user_discovery_with_env_vars_powershell_script_block.yml","4be39cb95522334831659c4be399312cf09476477788e2fcdbacdb4108b68ae0","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_disable_lock_workstation_feature_through_registry.yml","3549cb012a54b24d50d1c12890ea49a2c758b644babbcbb88767314e7a244c1f","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_files_and_dirs_access_rights_modification_via_icacls.yml","e2d905ea102af198e41472d481c835a1ba5521fff5252abb58f2b08196e1bb8f","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_rdp_connection_successful.yml","88823aba5d07c5fcab92a9779e9486ae0d9ab27a6ddca397904dd3ec039e8f67","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_access_token_manipulation_sedebugprivilege.yml","3ef0f172d4d1dbe93a2b48cdbbc54b3e3dba1e7b8ed0ea40d2374820b83b511f","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_proxy_via_registry.yml","b5eaa1337473574f31f78fc8e576cd840ec887f67f6e1783cf98f4cbc359982e","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/linux_add_user_account.yml","8dce50c9004c8bd88647fc19eac0b3dcfa8f66d8bbfced20ef0baec08e6832f4","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/getcurrent_user_with_powershell_script_block.yml","9b439ef59871ab95d2bb9696cff1465b027f7b2aa3ea043718895b782941e1d4","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/suspicious_plistbuddy_usage_via_osquery.yml","0fc244a886e8181b14c8c9a7d5ee1153b337a711d77e006a8d0040c81df85764","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/detect_certipy_file_modifications.yml","a3efca3db2157cb7ae23cc54f0c324f04930fac167cf5563a9c2f9ca485889d6","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/disabling_controlpanel.yml","6bf9fa70f2e7ab4372265880b44e2b77ccec3b99ba9824712d0bca0ea59ed14f","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_private_keys_discovery.yml","085da3e7594c019f14a54bc3aecd7893aab9797758a8a7d4c9844b57a1bf0a8e","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/disable_amsi_through_registry.yml","4938bbab86d7353f39233f89ab01a95938d2d11e6208fc378d977f59b84f22b7","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/detect_html_help_using_infotech_storage_handlers.yml","3a6d2fd636ba921ddc1c2b5ea1019dda46d68147cf2159a57a2bd06191e9c9de","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/common_ransomware_notes.yml","e18535faa3e6840ba5db34065f198f71b7cfa84ade8b866d4a35e0d8cba1501b","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/icacls_grant_command.yml","a393e46acad4108af0a43905a23b7d27260dca03f9e5a41d3dc66abf0b067bef","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/domain_account_discovery_with_wmic.yml","d030770dae21f39c87e4ce49c3792aadf453c88ccdbb5c6f9157d0836288e7df","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/slui_spawning_a_process.yml","4e6266ff84ce793739b40d79feea55dbaecbaa3a01c981ec92cb248fa0952a33","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/known_services_killed_by_ransomware.yml","4f16928275b6516759f718a96814455d7d21b6ae16cf6ca8f1dbf4df89952ec9","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/csc_net_on_the_fly_compilation.yml","c6b6816c02c0a087bd8b73f0372026198b74165274cd084cdb757524546fb142","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/powershell_com_hijacking_inprocserver32_modification.yml","38f6712397d37605e6b294661bc0f56dba7b58b1ef1f63f575beabcd4462a245","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/linux_octave_privilege_escalation.yml","eb42ad6d42c6c483606f9728fe2501038f4ae8dd6f6422d49d83cc3c2bff4190","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_input_capture_using_credential_ui_dll.yml","687177f7c862772473cec66f877f28fe022008c2f20a0aa0ae9a4f3483a76f2b","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/spoolsv_suspicious_loaded_modules.yml","001a346a61dd6a05ba64a00fd9946a1042292d6a3102367ac9a5372a454b3424","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/java_writing_jsp_file.yml","d2e3e95f3e9a2458dce399fc07901a1a7c9d6c9d7eb60fa05cc4fe0e599f6393","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/linux_high_frequency_of_file_deletion_in_etc_folder.yml","5a088061caead73e3d9bd70188ed34f71e9fc087ad0f67cc0cd57b0a94e16788","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_process_injection_wermgr_child_process.yml","29d56634f3c25a2751c2b3e4a975d366139260bdc5ba9b773168363f5feebcde","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/remote_process_instantiation_via_dcom_and_powershell_script_block.yml","44530e4196236b679820815f88a7a3a182db80c41a3ed852e5a31d01e255d25e","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/getdomaincontroller_with_powershell.yml","38ffad728caa2e4d405ce709074f3bea507f29ffccaa8061120cca0a3973554c","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/sc_exe_manipulating_windows_services.yml","0a299b2ed9e3ceb7f46b0c5f89fad46fc963aaa5f9d309a78a2857f274ade11c","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/add_defaultuser_and_password_in_registry.yml","48b0eb57cb273748f960815f034cd2f35e8de0f5c89d565f56c0c89ea97541d0","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_process_injection_with_public_source_path.yml","f56b2734d6d6870679c581909b112d082013128643600ee7efc9a2c1a06f0165","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_installutil_url_in_command_line.yml","8b245d3dd3a89a30e2fc8dc2f232770bb5aafc31f2ebe0bfb3c260fdec69cbfa","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_odbcconf_hunting.yml","8f690ed3b108b07b35ac2e8f90d017ff433c7c66e2ca7a564c0afde0c206c470","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/overwriting_accessibility_binaries.yml","02d3419e51fa775d9001c4f0d3a41f1f952c5b32f09d281cdd7c3bb0d23c67aa","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/excessive_service_stop_attempt.yml","cfc69e50cabecf4d43e1d7b203a8beaa98f2d1699e922cc6b85b0813eca292f0","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_iis_components_module_failed_to_load.yml","b206c583023942d807f57a8ec32091d5577ea8805adcca140eeb729ff1974845","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/getadgroup_with_powershell.yml","8b7f6bdd2ccb5f3186320cc365c39d7635bce814dd7b3377d70cfc73e12fd424","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_credentials_from_password_stores_chrome_extension_access.yml","d365457c464211da1d68bcee6e339a23c62a33ffd639fb19538785749c28fb96","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_msiexec_unregister_dllregisterserver.yml","0d3c319505908ab45489a1745b956e529f348581c7eb904fbf819db07d43e874","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/detect_regsvcs_spawning_a_process.yml","0acfe17edbf586a8e60c80a472b1f8b6efac05c0eec87f3ac38066aa697e3ea5","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_steal_authentication_certificates_export_certificate.yml","a2a20b8448b87c80681f3c9040322df25b4a38fe1047fb598ee81cbb81ef08d6","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_steal_authentication_certificates_certutil_backup.yml","515e6b6c8856fc4b84f227a5b7aad7e33f2e3705fc552cbabeb7592888155e11","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_query_registry_browser_list_application.yml","6899025a4f0761f6f2c843a3fead61ec5c1a9e1c85163fc3c3886ee785d2eb6a","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/rundll32_process_creating_exe_dll_files.yml","c977dbb30d83d805a438584a484a1265d26420f847f2f246fe36afb33f39a9e7","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_multiple_users_failed_to_authenticate_from_host_using_ntlm.yml","1864ee0f761381f995d13c8cd0c2ee2b5ca693050202916e053c6d9a0b31e184","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_nirsoft_advancedrun.yml","cc66d826a7d2c1f0b7b5a20bb85076b267ad0a0600ac7d898e487599e5be4038","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/detect_mshta_url_in_command_line.yml","9048f361f581bba58abed79d637a9d41ad5e043fdd9308ca39ae6b24e363a6dc","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/domain_controller_discovery_with_wmic.yml","7ed8de6b4c32f1cbf279a42180a8b6a5b5f471814f3b2486bf86851507a22740","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/domain_account_discovery_with_net_app.yml","12ee57a8129a154d9729124ac7cd532da3b16bbab057fa92fdfca01448348aac","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/potentially_malicious_code_on_commandline.yml","940999fb318569860f062e9127fcc153a6f611e5bc5755a971da8471a246ab28","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_process_injection_into_notepad.yml","97b3f29fa852a37125135cfb93b68acbbe608d9c5a7243940448297ddf75fcbe","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/windows_dll_search_order_hijacking_with_iscsicpl.yml","00ad65dd0bc591de8bef375920499b0dfb2d8c7b2c2b26b8403ee18dc39c3535","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/getwmiobject_ds_group_with_powershell_script_block.yml","099c47f1c5e18649f38275418aa401b76a681aac7ee8c993ea83b9e42d888d43","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
"SplunkContent/detections/endpoint/wbadmin_delete_system_backups.yml","aa6bf6ad51ba196463bfce529cba71a7ed30461cc02f073a1d5d75884afd06d2","2023-10-26 15:18:20.707268","2023-10-26 15:18:20.707268"
