"created","modified","file"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Activity/Hunting Queries/Rare_Custom_Script_Extension.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure DDoS Protection/Analytic Rules/AttackSourcesPPSThreshold.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure DDoS Protection/Analytic Rules/AttackSourcesPercentThreshold.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Firewall/Analytic Rules/Azure Firewall - Abnormal Deny Rate for Source IP.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Firewall/Analytic Rules/Azure Firewall - Abnormal Port to Protocol.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Firewall/Analytic Rules/Azure Firewall - Multiple Sources Affected by the Same TI Destination.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Firewall/Analytic Rules/Azure Firewall - Port Scan.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Firewall/Analytic Rules/Azure Firewall - Port Sweep.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Firewall/Analytic Rules/SeveralDenyActionsRegistered.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Firewall/Hunting Queries/Azure Firewall - First Time Source IP to Destination Using Port.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Firewall/Hunting Queries/Azure Firewall - First time source IP to Destination.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Firewall/Hunting Queries/Azure Firewall - Source IP Abnormally Connects to Multiple Destinations.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Firewall/Hunting Queries/Azure Firewall - Uncommon Port for Organization.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Firewall/Hunting Queries/Azure Firewall - Uncommon Port to IP.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Key Vault/Analytic Rules/KeyVaultSensitiveOperations.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Key Vault/Analytic Rules/KeyvaultMassSecretRetrieval.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Key Vault/Analytic Rules/NRT_KeyVaultSensitiveOperations.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Key Vault/Analytic Rules/TimeSeriesKeyvaultAccessAnomaly.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Analytic Rules/Detection-ErrorsCredentialStatefulAnomalyOnDatabase.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Analytic Rules/Detection-ErrorsFirewallStatefulAnomalyOnDatabase.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Analytic Rules/Detection-ErrorsSyntaxStatefulAnomalyOnDatabase.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Analytic Rules/Detection-HotwordsDropStatefulAnomalyOnDatabase.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Analytic Rules/Detection-HotwordsExecutionStatefulAnomalyOnDatabase.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Analytic Rules/Detection-HotwordsFirewallRuleStatefulAnomalyOnDatabase.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Analytic Rules/Detection-HotwordsOLEObjectStatefulAnomalyOnDatabase.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Analytic Rules/Detection-HotwordsOutgoingStatefulAnomalyOnDatabase.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Analytic Rules/Detection-VolumeAffectedRowsStatefulAnomalyOnDatabase.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Analytic Rules/Detection-VolumeResponseRowsStatefulAnomalyOnDatabase.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Hunting Queries/HuntingQuery-AffectedRowAnomaly.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Hunting Queries/HuntingQuery-BooleanBlindSQLi.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Hunting Queries/HuntingQuery-ExecutionTimeAnomaly.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Hunting Queries/HuntingQuery-PrevalenceBasedQuerySizeAnomaly.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Hunting Queries/HuntingQuery-SuspiciousStoredProcedures.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Hunting Queries/HuntingQuery-TimeBasedQuerySizeAnomaly.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Hunting Queries/HuntingQuery-VolumeAffectedRowsStatefulAnomalyOnDatabase.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure SQL Database solution for sentinel/Hunting Queries/HuntingQuery-VolumeResponseRowsStatefulAnomalyOnDatabase.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Web Application Firewall (WAF)/Analytic Rules/AFD-Premium-WAF-SQLiDetection.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Web Application Firewall (WAF)/Analytic Rules/AFD-Premium-WAF-XSSDetection.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Web Application Firewall (WAF)/Analytic Rules/AFD-WAF-Code-Injection.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Web Application Firewall (WAF)/Analytic Rules/AFD-WAF-Path-Traversal-Attack.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Web Application Firewall (WAF)/Analytic Rules/App-GW-WAF-Code-Injection.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Web Application Firewall (WAF)/Analytic Rules/App-GW-WAF-Path-Traversal-Attack.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Web Application Firewall (WAF)/Analytic Rules/App-GW-WAF-Scanner-detection.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure Web Application Firewall (WAF)/Analytic Rules/MaliciousWAFSessions.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure kubernetes Service/Hunting Queries/AKS-Rbac.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Azure kubernetes Service/Hunting Queries/AKS-clusterrolebinding.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/ADOAgentPoolCreatedDeleted.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/ADOAuditStreamDisabled.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/ADONewExtensionAdded.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/ADOPATUsedWithBrowser.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/ADOPipelineModifiedbyNewUser.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/ADORetentionReduced.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/ADOSecretNotSecured.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/ADOVariableModifiedByNewUser.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/AzDOAdminGroupAdditions.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/AzDOHistoricPrPolicyBypassing.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/AzDOHistoricServiceConnectionAdds.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/AzDOPatSessionMisuse.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/AzDOPipelineCreatedDeletedOneDay.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/AzDOServiceConnectionUsage.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/ExternalUpstreamSourceAddedtoAzureDevOpsFeed.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/NRT_ADOAuditStreamDisabled.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/NewAgentAddedToPoolbyNewUserorofNewOS.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Analytic Rules/NewPAPCAPCASaddedtoADO.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/AAD Conditional Access Disabled.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/ADOBuildCheckDeleted.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/ADOBuildDeletedAfterPipelineMod.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/ADOInternalUpstreamPacakgeFeedAdded.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/ADONewAgentPoolCreated.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/ADONewPATOperation.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/ADONewPackageFeedCreated.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/ADONewReleaseApprover.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/ADOReleasePipelineCreated.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/ADOVariableCreatedDeleted.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/Addtional Org Admin Added.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/AzDODisplayNameSwapping.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/AzDOPrPolicyBypassers.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/Guest users access enabled.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/Project visibility changed to public.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/Public Projects enabled.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureDevOpsAuditing/Hunting Queries/Public project created.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/AzureSecurityBenchmark/Analytic Rules/AzureSecurityBenchmarkPostureChanged.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/BitSight/Analytic Rules/BitSightCompromisedSystemsDetected.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/BitSight/Analytic Rules/BitSightDiligenceRiskCategoryDetected.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/BitSight/Analytic Rules/BitSightDropInCompanyRatings.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/BitSight/Analytic Rules/BitSightDropInHeadlineRating.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/BitSight/Analytic Rules/BitSightNewAlertFound.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/BitSight/Analytic Rules/BitSightNewBreachFound.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Analytic Rules/BitglassFilesSharedWithExternal.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Analytic Rules/BitglassImpossibleTravelDistance.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Analytic Rules/BitglassMultipleFailedLogins.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Analytic Rules/BitglassNewAdminUser.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Analytic Rules/BitglassNewDevice.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Analytic Rules/BitglassNewRiskyUser.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Analytic Rules/BitglassSmartEdgeAgentUninstall.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Analytic Rules/BitglassSuspiciousFileUpload.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Analytic Rules/BitglassUserLoginNewGeoLocation.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Analytic Rules/BitglassUserUAChanged.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Hunting Queries/BitglassApplications.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Hunting Queries/BitglassInsecureWebProtocol.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Hunting Queries/BitglassLoginFailures.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Hunting Queries/BitglassNewApplications.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Hunting Queries/BitglassNewUsers.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Hunting Queries/BitglassPrivilegedLoginFailures.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Hunting Queries/BitglassRiskyUsers.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Hunting Queries/BitglassTopUsersWithBlocks.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Hunting Queries/BitglassUncategorizedResources.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Bitglass/Hunting Queries/BitglassUserDevices.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/BloodHound Enterprise/Analytic Rules/BloodHoundEnterpriseCriticalAttackPaths.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/BloodHound Enterprise/Analytic Rules/BloodHoundEnterpriseExposure.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/BloodHound Enterprise/Analytic Rules/BloodHoundEnterpriseTierZeroAssets.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Analytic Rules/BoxAbnormalUserActivity.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Analytic Rules/BoxBinaryFile.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Analytic Rules/BoxDownloadForbiddenFiles.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Analytic Rules/BoxInactiveUserLogin.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Analytic Rules/BoxItemSharedToExternalUser.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Analytic Rules/BoxMultipleItemsDeletedByUser.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Analytic Rules/BoxNewExternalUser.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Analytic Rules/BoxSensitiveFile.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Analytic Rules/BoxUserLoginAsAdmin.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Analytic Rules/BoxUserRoleChangedToOwner.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Hunting Queries/BoxAdminIpAddress.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Hunting Queries/BoxDeletedUsers.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Hunting Queries/BoxInactiveAdmins.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Hunting Queries/BoxInactiveUsers.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Hunting Queries/BoxNewUsers.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Hunting Queries/BoxSuspiciousFiles.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Hunting Queries/BoxUserDownloadsByVolume.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Hunting Queries/BoxUserGroupChanges.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Hunting Queries/BoxUserUploadsByVolume.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Box/Hunting Queries/BoxUsersWithOwnerPermissions.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Analytic Rules/AccountElevatedtoNewRole.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Analytic Rules/AuthenticationMethodChangedforPrivilegedAccount.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Analytic Rules/BEC_MailboxRule.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Analytic Rules/PrivilegedAccountPermissionsChanged.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Analytic Rules/SuspiciousAccessOfBECRelatedDocuments.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Analytic Rules/SuspiciousAccessOfBECRelatedDocumentsInAWSS3Buckets.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Analytic Rules/UserAddedtoAdminRole.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Hunting Queries/AWSBucketAPILogs-S3BucketDataTransferTimeSeriesAnomaly.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Hunting Queries/AWSBucketAPILogs-SuspiciousDataAccessToS3BucketsfromUnknownIP.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Hunting Queries/Emailforwarding_SAPdownload.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Hunting Queries/LegacyAuthAttempt.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Hunting Queries/OfficeMailRuleCreationWithMailMoveActivity.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Hunting Queries/SAP_HighdownloadfromPriviledgedaccount.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Hunting Queries/SuccessfulSigninFromNon-CompliantDevice.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Hunting Queries/UserAccounts-NewSingleFactorAuth.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Hunting Queries/UserAccounts-UnusualLogonTimes.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Hunting Queries/UserDetectPrivilegeGroup.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Hunting Queries/UserLoginIPAddressTeleportation.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Hunting Queries/new_locations_azuread_signin.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Business Email Compromise - Financial Fraud/Hunting Queries/riskSignInWithNewMFAMethod.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Cisco ISE/Analytic Rules/CiscoISEAdminPasswordReset.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Cisco ISE/Analytic Rules/CiscoISEAttempDeleteLocalStoreLogs.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Cisco ISE/Analytic Rules/CiscoISEBackupFailed.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Cisco ISE/Analytic Rules/CiscoISECertExpired.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Cisco ISE/Analytic Rules/CiscoISECmdExecutionWithHighestPrivilegesNewIP.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Cisco ISE/Analytic Rules/CiscoISECmdExecutionWithHighestPrivilegesNewUser.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Cisco ISE/Analytic Rules/CiscoISEDeviceChangedIP.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Cisco ISE/Analytic Rules/CiscoISEDevicePostureStatusChanged.yaml"
"2023-10-17 10:10:28 +0000","2023-10-17 10:10:28 +0000","SentinelContent/solutions/Cisco ISE/Analytic Rules/CiscoISELogCollectorSuspended.yaml"
